time,speed,number_of_reads,region_id,bus_count
2015-01-13T05:10:34,21.82,443,6,29
2015-01-18T08:31:04,25.23,459,6,31
2015-01-20T18:40:42,17.73,1103,6,66
2015-01-19T14:01:39,18.41,1029,6,61
2015-01-17T03:20:38,0,82,6,4
2015-01-18T09:10:32,25.23,422,6,28
2015-01-05T20:21:00,19.09,548,6,34
2015-01-05T21:40:24,17.73,503,6,31
2015-01-10T20:31:12,21.82,600,6,38
2015-01-09T04:40:16,23.18,244,6,19
2015-01-09T00:01:16,23.32,269,6,16
2015-01-06T22:10:33,22.09,497,6,26
2015-01-21T03:10:22,0,44,6,3
2015-01-24T01:01:15,26.59,249,6,13
2015-01-09T20:40:27,20.45,589,6,35
2015-01-22T20:10:40,21.82,628,6,38
2015-01-28T06:40:36,18.41,933,6,60
2015-01-25T00:50:24,25.23,232,6,12
2015-01-29T13:21:05,18.41,1000,6,57
2015-01-16T00:01:16,25.23,230,6,14
2015-01-05T23:20:50,20.45,474,6,28
2015-01-10T00:40:13,23.86,153,6,14
2015-01-25T05:20:44,28.64,261,6,13
2015-01-20T19:31:19,17.73,796,6,50
2015-01-17T20:01:27,21.82,678,6,39
2015-01-29T18:10:58,17.05,1329,6,78
2015-01-18T19:01:25,23.18,643,6,35
2015-01-16T14:01:43,18.41,1078,6,64
2015-01-18T18:50:38,22.09,607,6,35
2015-01-30T11:31:18,21.14,718,6,42
2015-01-27T09:21:19,21.14,1141,6,72
2015-01-10T07:20:53,23.86,541,6,31
2015-01-10T10:31:12,21.82,768,6,43
2015-01-22T09:31:31,20.45,938,6,53
2015-01-12T05:40:23,23.18,570,6,34
2015-01-13T00:10:29,26.86,157,6,12
2015-01-11T06:01:19,25.23,283,6,14
2015-01-21T19:10:53,17.73,1045,6,56
2015-01-30T03:30:52,0,63,6,4
2015-01-02T19:21:05,19.09,881,6,52
2015-01-05T21:20:56,17.73,501,6,36
2015-01-11T22:20:50,23.18,319,6,21
2015-01-10T06:40:21,23.18,458,6,24
2015-01-25T20:40:19,23.86,468,6,32
2015-01-31T16:50:45,17.73,909,6,55
2015-01-11T19:20:54,19.77,566,6,32
2015-01-08T19:40:35,18.41,767,6,49
2015-01-23T18:31:32,17.73,1291,6,77
2015-01-01T11:10:34,23.86,537,6,33
2015-01-20T08:01:58,15.68,2018,6,108
2015-01-18T17:10:39,20.45,648,6,35
2015-01-10T19:40:27,21.14,740,6,46
2015-01-01T14:31:09,21.14,616,6,38
2015-01-14T07:21:22,17.73,1453,6,82
2015-01-13T16:01:48,16.36,1481,6,91
2015-01-17T05:40:13,25.23,435,6,24
2015-01-03T14:50:46,19.77,866,6,49
2015-01-28T12:50:46,20.45,824,6,43
2015-01-02T13:01:31,18.41,798,6,51
2015-01-01T22:01:21,25.23,365,6,19
2015-01-03T13:21:01,19.09,760,6,49
2015-01-10T05:40:14,25.23,390,6,22
2015-01-02T18:40:39,18.41,982,6,64
2015-01-10T12:50:46,17.73,876,6,56
2015-01-25T02:20:38,0,38,6,4
2015-01-24T19:31:10,21.14,679,6,42
2015-01-18T12:50:40,20.45,612,6,39
2015-01-25T20:31:07,21.82,559,6,30
2015-01-26T05:01:19,27.95,382,6,25
2015-01-16T18:21:18,17.05,1255,6,78
2015-01-18T03:20:37,0,85,6,4
2015-01-07T02:40:08,0,48,6,3
2015-01-22T22:10:40,21.82,590,6,29
2015-01-16T18:01:51,16.36,1327,6,75
2015-01-30T03:01:11,0,71,6,4
2015-01-27T20:20:59,21.82,530,6,33
2015-01-31T17:40:28,17.73,895,6,51
2015-01-08T03:10:21,0,45,6,3
2015-01-26T21:10:38,21.82,525,6,33
2015-01-02T04:10:25,38.05,113,6,7
2015-01-21T13:21:06,20.45,946,6,49
2015-01-25T06:20:45,24.55,348,6,20
2015-01-11T17:20:57,19.09,646,6,37
2015-01-31T20:40:23,21.14,501,6,32
2015-01-27T17:11:06,16.36,1497,6,85
2015-01-02T19:40:28,19.77,829,6,50
2015-01-23T03:10:20,27.27,44,6,5
2015-01-13T07:01:47,17.73,1159,6,76
2015-01-10T15:21:02,18.41,937,6,54
2015-01-02T21:31:09,22.5,557,6,34
2015-01-13T06:21:08,19.77,936,6,53
2015-01-24T01:30:59,27.95,106,6,8
2015-01-19T15:01:44,18.41,1352,6,76
2015-01-12T21:50:34,21.82,566,6,30
2015-01-09T11:40:26,20.45,627,6,37
2015-01-17T23:40:17,24.68,329,6,23
2015-01-14T18:31:33,16.36,1143,6,69
2015-01-08T12:40:30,20.45,764,6,48
2015-01-12T09:11:01,19.09,1506,6,90
2015-01-26T16:31:41,17.05,1511,6,90
2015-01-20T20:40:25,21.14,557,6,34
2015-01-12T00:20:44,21.14,209,6,13
2015-01-29T01:40:10,27.17,144,6,6
2015-01-05T14:01:39,18.41,982,6,58
2015-01-02T13:50:51,19.09,870,6,61
2015-01-23T04:10:21,25.26,100,6,5
2015-01-24T11:40:30,19.77,757,6,49
2015-01-05T13:10:46,20.45,840,6,48
2015-01-31T10:20:56,23.18,668,6,44
2015-01-09T13:01:34,18.41,847,6,54
2015-01-05T21:31:08,18.41,569,6,31
2015-01-21T03:40:04,0,52,6,4
2015-01-17T01:50:22,29.05,109,6,7
2015-01-11T10:01:22,22.7,518,6,31
2015-01-26T03:40:09,0,57,6,4
2015-01-18T14:40:26,21.82,633,6,37
2015-01-30T07:11:01,18.41,1328,6,77
2015-01-06T09:40:39,19.77,910,6,56
2015-01-28T02:50:21,30.34,91,6,5
2015-01-17T04:40:11,27.95,175,6,11
2015-01-28T09:50:52,19.77,964,6,59
2015-01-02T15:50:57,17.73,1465,6,84
2015-01-28T22:50:33,24.55,393,6,28
2015-01-09T09:01:47,19.77,1366,6,85
2015-01-02T08:40:45,18.41,1141,6,75
2015-01-24T12:21:01,18,905,6,53
2015-01-29T01:31:02,27.27,111,6,9
2015-01-16T19:10:48,19.09,883,6,54
2015-01-27T11:40:30,21.14,762,6,44
2015-01-30T15:31:32,15.68,1606,6,97
2015-01-22T16:51:02,16.36,1437,6,83
2015-01-25T21:50:29,23.86,370,6,23
2015-01-25T09:10:32,24.55,551,6,34
2015-01-29T04:01:09,24.55,64,6,6
2015-01-28T15:40:48,17.73,1468,6,84
2015-01-26T05:10:34,24.55,398,6,24
2015-01-27T22:01:29,23.18,486,6,32
2015-01-29T08:51:08,19.77,1452,6,86
2015-01-31T05:01:12,25.98,160,6,12
2015-01-11T18:50:38,21.14,585,6,32
2015-01-08T02:20:39,0,39,6,4
2015-01-14T03:30:53,0,57,6,4
2015-01-15T13:50:47,19.09,867,6,53
2015-01-12T11:21:01,20.45,734,6,44
2015-01-18T12:40:24,22.5,512,6,31
2015-01-03T19:40:26,22.5,750,6,44
2015-01-27T21:20:56,22.5,520,6,31
2015-01-24T12:40:29,20.45,892,6,48
2015-01-09T06:50:51,17.73,1093,6,66
2015-01-10T17:31:16,20.45,805,6,48
2015-01-09T04:30:58,24.55,274,6,18
2015-01-02T00:40:09,26.45,193,6,12
2015-01-02T17:11:03,17.05,1360,6,80
2015-01-19T18:50:52,17.73,1109,6,60
2015-01-02T05:50:39,22.5,648,6,40
2015-01-25T06:10:29,22.5,196,6,14
2015-01-19T05:40:22,23.18,573,6,34
2015-01-19T02:01:11,29.32,99,6,6
2015-01-25T07:20:49,24.55,436,6,22
2015-01-04T17:50:36,21.14,637,6,38
2015-01-02T17:40:47,17.11,1367,6,79
2015-01-13T02:40:07,0,47,6,4
2015-01-26T22:50:34,21.34,418,6,26
2015-01-20T15:40:49,16.36,1698,6,94
2015-01-03T21:01:26,21.14,471,6,31
2015-01-22T21:20:56,21.82,496,6,30
2015-01-28T17:21:27,16.36,1233,6,75
2015-01-14T22:40:19,21.14,480,6,27
2015-01-05T10:01:37,20.45,922,6,53
2015-01-15T03:20:41,0,83,6,4
2015-01-19T23:10:32,22.5,383,6,24
2015-01-31T04:40:08,25.91,196,6,13
2015-01-13T23:01:20,24.48,472,6,28
2015-01-18T23:01:16,25.23,357,6,19
2015-01-24T15:50:44,18.41,868,6,53
2015-01-26T06:21:04,19.77,1009,6,55
2015-01-20T17:51:02,16.36,1171,6,70
2015-01-27T07:31:37,16.91,1449,6,86
2015-01-13T22:10:34,22.5,541,6,30
2015-01-18T04:40:07,32.97,134,6,8
2015-01-10T18:50:44,20.45,774,6,49
2015-01-06T01:31:00,25.23,112,6,8
2015-01-21T13:31:23,18.41,920,6,53
2015-01-06T07:01:43,17.73,1280,6,75
2015-01-29T23:31:03,24.55,362,6,22
2015-01-30T01:10:26,25.23,145,6,11
2015-01-13T16:11:05,16.36,1659,6,92
2015-01-03T17:50:44,19.77,790,6,48
2015-01-04T08:50:33,24.27,455,6,29
2015-01-30T23:50:26,24.55,299,6,17
2015-01-06T21:10:35,21.14,511,6,29
2015-01-16T17:31:34,17.05,1303,6,79
2015-01-26T01:01:15,27.27,244,6,14
2015-01-10T12:40:29,17.73,834,6,50
2015-01-23T04:01:10,28.77,69,6,5
2015-01-08T06:01:31,22.5,651,6,43
2015-01-07T17:31:33,15.68,1134,6,70
2015-01-21T21:01:43,21.82,556,6,33
2015-01-03T19:31:13,21.14,692,6,41
2015-01-06T23:40:16,23.18,362,6,21
2015-01-16T20:31:10,22.5,591,6,31
2015-01-01T00:20:47,23.18,198,6,12
2015-01-14T17:11:02,15.68,1474,6,80
2015-01-27T03:20:40,0,89,6,4
2015-01-23T14:10:52,19.77,1072,6,62
2015-01-02T16:40:46,17.73,1450,6,82
2015-01-08T20:31:12,20.45,579,6,37
2015-01-30T10:31:19,21.82,769,6,44
2015-01-02T14:40:37,18.41,1264,6,73
2015-01-27T02:10:20,26.56,82,6,6
2015-01-13T22:31:09,22.5,502,6,32
2015-01-22T21:31:10,21.82,533,6,33
2015-01-27T09:11:07,20.45,1137,6,70
2015-01-13T02:20:39,0,8,6,4
2015-01-21T20:31:15,21.82,640,6,34
2015-01-10T19:01:28,19.77,750,6,44
2015-01-21T23:10:29,25.23,348,6,24
2015-01-17T11:01:28,21.14,785,6,46
2015-01-06T21:01:29,21.82,591,6,36
2015-01-22T01:40:07,25.23,151,6,7
2015-01-16T18:11:00,16.36,1268,6,76
2015-01-03T15:21:04,20.45,830,6,49
2015-01-03T21:20:54,21.14,539,6,31
2015-01-22T08:01:55,16.36,2025,6,113
2015-01-05T00:20:46,25.23,282,6,14
2015-01-26T21:50:39,21.82,649,6,36
2015-01-24T13:01:35,20.45,917,6,63
2015-01-31T03:20:37,0,91,6,4
2015-01-10T13:50:43,17.73,863,6,54
2015-01-30T09:31:27,20.45,1053,6,64
2015-01-06T17:31:36,15.68,1217,6,75
2015-01-13T09:50:51,19.09,864,6,54
2015-01-27T20:40:25,21.14,570,6,35
2015-01-01T12:40:21,21.82,549,6,34
2015-01-15T01:20:45,25.23,178,6,11
2015-01-30T07:01:49,18.41,1193,6,68
2015-01-10T13:10:44,17.73,888,6,52
2015-01-01T04:01:10,0,31,6,4
2015-01-11T04:01:08,23.86,97,6,6
2015-01-10T23:01:19,23.18,339,6,20
2015-01-09T14:31:21,18.41,1115,6,74
2015-01-03T02:40:06,23.18,103,6,5
2015-01-25T02:01:07,30.68,101,6,6
2015-01-23T04:20:43,26.45,163,6,12
2015-01-05T00:31:03,26.59,167,6,12
2015-01-20T05:40:24,23.86,580,6,35
2015-01-22T15:51:03,16.36,1584,6,92
2015-01-12T20:40:24,21.14,467,6,31
2015-01-21T22:01:30,24.2,466,6,28
2015-01-04T17:10:39,19.77,647,6,41
2015-01-29T08:40:55,19.77,1394,6,88
2015-01-16T07:01:46,17.73,1234,6,72
2015-01-15T10:40:30,21.82,721,6,44
2015-01-18T09:50:35,22.5,525,6,32
2015-01-21T02:01:11,0,76,6,4
2015-01-20T03:10:20,0,40,6,4
2015-01-07T08:40:44,19.77,1254,6,77
2015-01-16T15:51:01,15.68,1602,6,97
2015-01-18T02:50:21,25.91,119,6,5
2015-01-09T15:01:44,17.73,1291,6,86
2015-01-19T03:50:20,26.59,109,6,5
2015-01-29T18:31:32,17.73,1205,6,67
2015-01-14T23:50:30,24.55,279,6,19
2015-01-27T18:31:30,17.73,1199,6,68
2015-01-14T21:10:36,22.5,550,6,30
2015-01-23T20:20:56,21.82,546,6,42
2015-01-17T02:40:06,0,20,6,5
2015-01-31T09:10:41,21.14,761,6,43
2015-01-25T23:10:29,23.86,295,6,19
2015-01-22T00:50:28,24.55,212,6,13
2015-01-08T20:40:26,19.77,558,6,31
2015-01-11T20:01:21,20.45,404,6,29
2015-01-29T01:10:25,22.23,145,6,11
2015-01-27T23:31:02,23.18,387,6,21
2015-01-16T01:20:43,25.23,178,6,10
2015-01-02T23:10:30,23.86,392,6,23
2015-01-11T23:20:49,21.27,339,6,21
2015-01-22T08:51:06,19.77,1614,6,93
2015-01-17T22:31:03,22.5,435,6,23
2015-01-31T01:40:10,25.23,101,6,6
2015-01-25T19:40:22,23.18,499,6,34
2015-01-19T02:30:53,0,57,6,4
2015-01-30T13:50:54,20.45,794,6,49
2015-01-14T14:40:40,17.73,1313,6,74
2015-01-03T17:01:30,19.09,818,6,46
2015-01-29T19:31:17,20.45,780,6,43
2015-01-11T22:01:20,22.5,357,6,21
2015-01-09T19:31:22,20.45,723,6,49
2015-01-27T20:01:31,20.59,679,6,44
2015-01-04T02:10:23,28.47,86,6,5
2015-01-05T15:50:57,15.68,1666,6,92
2015-01-22T17:11:03,15.68,1381,6,87
2015-01-29T04:50:28,26.32,285,6,18
2015-01-28T00:40:11,27,205,6,16
2015-01-11T17:40:25,19.09,598,6,41
2015-01-11T19:10:38,20.05,637,6,34
2015-01-26T09:40:40,20.45,1107,6,67
2015-01-15T00:40:14,24.14,157,6,12
2015-01-16T02:50:18,25.94,80,6,5
2015-01-17T06:50:35,23.86,469,6,28
2015-01-17T10:31:14,21.14,824,6,45
2015-01-22T18:50:54,17.73,986,6,56
2015-01-16T05:50:41,23.86,595,6,36
2015-01-19T23:40:17,21.82,322,6,19
2015-01-23T11:01:36,21.82,712,6,43
2015-01-17T08:20:56,21.82,660,6,36
2015-01-29T15:31:37,16.36,1592,6,93
2015-01-13T18:50:54,17.73,1119,6,64
2015-01-23T02:01:10,25.5,77,6,5
2015-01-03T21:31:05,21.14,418,6,29
2015-01-15T18:31:33,17.05,1271,6,74
2015-01-13T07:21:23,17.05,1473,6,87
2015-01-20T21:40:21,23.18,464,6,32
2015-01-25T16:20:59,21.82,686,6,41
2015-01-21T22:40:22,21.82,426,6,22
2015-01-26T22:20:55,23.86,504,6,28
2015-01-24T23:10:30,21.34,398,6,23
2015-01-08T09:50:53,19.77,943,6,55
2015-01-02T14:31:23,18.41,1079,6,68
2015-01-05T19:31:16,19.09,824,6,51
2015-01-10T07:31:10,24.55,565,6,36
2015-01-19T21:50:37,20.45,586,6,30
2015-01-23T20:40:26,22.5,540,6,33
2015-01-07T05:01:19,23.86,399,6,24
2015-01-18T23:10:31,25.23,352,6,20
2015-01-21T14:40:42,17.05,1418,6,81
2015-01-05T08:40:48,19.09,1338,6,83
2015-01-28T06:10:49,19.09,864,6,50
2015-01-12T09:40:41,19.77,1019,6,66
2015-01-12T23:50:29,22.5,296,6,20
2015-01-03T01:20:44,26.66,159,6,9
2015-01-12T10:50:45,21.14,674,6,44
2015-01-13T06:10:45,21.82,849,6,48
2015-01-21T17:40:48,15.68,1304,6,81
2015-01-23T13:31:19,17.73,842,6,56
2015-01-10T06:31:04,23.86,413,6,25
2015-01-22T23:31:03,22.7,358,6,21
2015-01-11T17:31:12,20.45,620,6,34
2015-01-31T21:10:39,21.82,498,6,29
2015-01-05T13:31:17,18.2,943,6,54
2015-01-02T03:50:22,28.64,117,6,5
2015-01-13T17:31:34,16.36,1198,6,67
2015-01-06T15:21:12,16.36,1449,6,88
2015-01-07T19:31:20,20.45,765,6,48
2015-01-15T12:31:17,22.5,718,6,42
2015-01-29T01:50:23,27.27,100,6,6
2015-01-22T04:01:12,28.64,62,6,7
2015-01-27T13:31:21,19.09,885,6,59
2015-01-15T06:21:05,19.77,887,6,53
2015-01-29T12:10:44,21.82,689,6,40
2015-01-29T17:31:36,17.05,1360,6,78
2015-01-19T21:31:07,21.14,521,6,32
2015-01-31T13:40:33,16.36,924,6,59
2015-01-15T00:10:31,24.55,260,6,15
2015-01-13T19:40:31,18.41,788,6,52
2015-01-03T07:31:08,21.82,529,6,30
2015-01-04T11:40:24,21.48,516,6,30
2015-01-22T18:11:03,16.36,1158,6,72
2015-01-30T04:20:43,25.3,140,6,10
2015-01-01T06:01:16,23.52,306,6,15
2015-01-15T06:50:52,18.41,1008,6,64
2015-01-25T16:40:26,22.5,690,6,38
2015-01-23T09:10:59,19.77,1157,6,70
2015-01-15T11:21:01,20.45,665,6,42
2015-01-22T05:10:34,23.18,373,6,24
2015-01-01T22:31:05,23.25,370,6,22
2015-01-31T08:40:24,23.18,732,6,36
2015-01-01T06:50:27,22.5,246,6,18
2015-01-21T00:40:12,25.23,162,6,12
2015-01-10T09:01:25,21.14,621,6,40
2015-01-05T12:31:17,20.11,786,6,44
2015-01-16T00:50:23,23.39,148,6,11
2015-01-05T22:01:28,19.09,469,6,34
2015-01-11T19:31:10,20.45,541,6,34
2015-01-17T12:40:30,19.09,829,6,46
2015-01-15T18:40:42,17.05,1136,6,69
2015-01-08T15:10:56,15,1298,6,79
2015-01-03T13:50:43,19.77,856,6,49
2015-01-12T03:20:39,0,73,6,4
2015-01-28T13:50:54,18.41,967,6,60
2015-01-25T01:30:58,28.94,132,6,7
2015-01-21T18:11:05,17.05,1281,6,77
2015-01-03T11:10:40,21.14,803,6,44
2015-01-14T01:20:43,25.23,205,6,11
2015-01-24T18:10:45,21.14,832,6,47
2015-01-21T00:50:26,22.91,205,6,12
2015-01-28T19:10:51,19.43,931,6,50
2015-01-13T13:31:18,17.73,942,6,54
2015-01-10T04:01:07,28.5,65,6,6
2015-01-07T22:50:33,21.82,414,6,25
2015-01-29T07:51:05,16.36,1866,6,106
2015-01-28T19:50:45,20.45,775,6,49
2015-01-23T06:31:25,19.77,954,6,54
2015-01-15T00:20:45,24.55,222,6,12
2015-01-17T05:10:26,26.59,215,6,14
2015-01-06T02:30:52,0,48,6,3
2015-01-01T18:31:10,21.82,652,6,40
2015-01-27T10:01:39,19.77,852,6,50
2015-01-25T21:20:50,23.86,443,6,25
2015-01-01T12:01:22,22.02,658,6,36
2015-01-27T15:51:01,17.73,1508,6,90
2015-01-23T23:31:03,23.86,363,6,25
2015-01-12T08:31:36,16.36,1640,6,92
2015-01-16T07:40:53,15.68,1814,6,106
2015-01-11T03:01:10,0,75,6,4
2015-01-11T14:31:15,21.14,653,6,39
2015-01-24T03:30:55,26.93,76,6,5
2015-01-03T00:40:15,26.59,185,6,13
2015-01-22T20:21:00,21.82,582,6,36
2015-01-23T09:31:33,19.09,951,6,59
2015-01-12T00:50:24,23.25,170,6,12
2015-01-30T20:40:22,22.5,528,6,37
2015-01-05T11:01:32,21.82,762,6,45
2015-01-30T07:40:49,15.68,1764,6,104
2015-01-23T00:50:27,23.86,195,6,12
2015-01-26T06:01:35,23.18,726,6,48
2015-01-11T15:31:12,21.14,701,6,37
2015-01-27T05:10:32,25.23,382,6,23
2015-01-31T00:50:26,24.55,177,6,10
2015-01-14T21:01:28,20.45,494,6,28
2015-01-29T14:50:52,17.05,1360,6,82
2015-01-22T23:50:27,23.18,256,6,18
2015-01-13T03:40:09,0,46,6,4
2015-01-15T11:40:28,19.77,691,6,41
2015-01-06T15:01:42,17.05,1403,6,85
2015-01-17T23:31:02,24.55,441,6,22
2015-01-22T05:40:21,22.5,519,6,32
2015-01-15T11:50:45,18.41,771,6,50
2015-01-24T11:31:13,23.18,824,6,49
2015-01-25T18:31:10,22.5,697,6,44
2015-01-19T03:40:05,0,59,6,4
2015-01-16T12:10:43,21.14,712,6,47
2015-01-13T11:50:42,19.77,759,6,46
2015-01-08T10:21:04,21.14,768,6,46
2015-01-05T11:31:20,21.82,698,6,43
2015-01-20T00:10:27,23.18,245,6,17
2015-01-06T09:50:51,19.77,1060,6,60
2015-01-30T12:31:18,21.82,794,6,44
2015-01-14T02:20:38,0,8,6,5
2015-01-05T07:40:47,17.05,1652,6,94
2015-01-22T13:21:09,18.41,914,6,55
2015-01-05T00:01:16,25.91,293,6,16
2015-01-25T00:40:14,34.36,227,6,18
2015-01-03T09:10:34,21.14,643,6,41
2015-01-05T23:10:35,18.75,316,6,20
2015-01-25T19:31:08,23.18,602,6,33
2015-01-12T04:30:57,24.55,225,6,14
2015-01-31T01:50:22,27.78,106,6,8
2015-01-10T03:50:20,25.94,120,6,6
2015-01-21T22:50:38,22.5,425,6,29
2015-01-04T02:20:39,25.91,69,6,5
2015-01-29T21:50:36,22.5,596,6,31
2015-01-17T03:50:20,29.32,106,6,5
2015-01-26T01:10:24,25.36,117,6,8
2015-01-02T12:31:16,21.82,802,6,42
2015-01-16T14:50:52,17.73,1421,6,84
2015-01-04T23:40:15,23.86,262,6,17
2015-01-26T03:50:21,31.16,107,6,6
2015-01-13T06:31:21,19.77,1047,6,56
2015-01-31T10:01:31,22.5,742,6,44
2015-01-26T21:21:03,20.45,486,6,31
2015-01-16T03:40:05,0,55,6,4
2015-01-06T15:40:44,16.36,1606,6,92
2015-01-15T13:31:19,18.41,839,6,52
2015-01-19T14:10:52,18.41,1060,6,66
2015-01-01T02:30:53,0,4,6,2
2015-01-14T12:50:45,19.77,778,6,43
2015-01-24T02:01:11,53.86,100,6,8
2015-01-13T03:30:54,0,70,6,4
2015-01-28T12:40:36,20.45,711,6,46
2015-01-26T13:31:25,18.41,859,6,51
2015-01-12T18:01:49,16.36,1165,6,70
2015-01-12T12:31:21,21.14,798,6,41
2015-01-18T00:40:11,23.66,184,6,12
2015-01-24T18:01:30,17.73,887,6,53
2015-01-26T10:21:07,20.45,851,6,50
2015-01-05T16:51:00,16.36,1517,6,88
2015-01-20T05:20:51,24.34,414,6,33
2015-01-08T00:40:11,23.18,171,6,10
2015-01-24T23:50:29,23.86,295,6,18
2015-01-20T08:31:40,18.41,1546,6,86
2015-01-10T21:50:38,22.5,483,6,30
2015-01-19T01:50:20,29.9,82,6,7
2015-01-29T15:10:57,17.73,1538,6,90
2015-01-12T14:10:51,18.41,1074,6,62
2015-01-18T20:50:35,23.18,519,6,27
2015-01-23T14:31:26,17.73,1182,6,75
2015-01-31T16:20:59,16.91,909,6,53
2015-01-17T18:50:42,18.41,820,6,52
2015-01-06T14:01:40,19.09,975,6,63
2015-01-05T05:10:32,24.55,429,6,26
2015-01-10T16:50:44,18.41,947,6,57
2015-01-15T09:21:14,19.77,1176,6,71
2015-01-22T10:40:33,20.45,688,6,40
2015-01-15T23:40:14,23.86,301,6,18
2015-01-24T11:10:43,21.14,727,6,49
2015-01-01T20:10:35,21.82,511,6,32
2015-01-19T08:40:45,18.41,1253,6,76
2015-01-22T23:01:20,22.77,427,6,23
2015-01-08T19:50:49,17.05,875,6,52
2015-01-10T02:20:37,0,44,6,4
2015-01-21T23:40:15,24.55,301,6,22
2015-01-08T03:30:52,0,54,6,4
2015-01-12T19:31:20,20.45,694,6,48
2015-01-14T09:21:20,19.77,1139,6,74
2015-01-03T11:31:17,20.45,781,6,48
2015-01-30T18:40:41,17.73,1090,6,70
2015-01-09T09:31:26,19.77,1023,6,59
2015-01-01T03:10:21,0,49,6,4
2015-01-04T01:01:12,24.89,206,6,13
2015-01-18T05:01:09,28.64,161,6,8
2015-01-15T14:10:52,18.41,964,6,59
2015-01-08T14:31:30,16.36,1212,6,75
2015-01-23T16:11:04,16.36,1565,6,88
2015-01-30T16:10:58,16.36,1659,6,98
2015-01-18T22:31:02,23.18,345,6,23
2015-01-11T01:30:54,27.41,129,6,7
2015-01-23T12:31:20,20.45,786,6,42
2015-01-28T12:31:20,21.14,760,6,42
2015-01-11T22:40:19,21.82,435,6,23
2015-01-10T23:31:02,23.86,294,6,21
2015-01-17T07:40:23,23.86,565,6,35
2015-01-02T16:31:35,17.05,1366,6,86
2015-01-18T05:50:25,25.43,248,6,14
2015-01-31T21:20:54,22.5,516,6,30
2015-01-31T13:50:45,17.73,943,6,55
2015-01-19T21:01:42,21.82,582,6,32
2015-01-23T16:40:51,16.36,1466,6,90
2015-01-17T21:50:32,22.5,452,6,31
2015-01-23T19:10:50,18.41,943,6,54
2015-01-26T02:20:38,26.63,80,6,9
2015-01-04T02:40:04,23.45,65,6,5
2015-01-01T04:30:53,24.41,103,6,5
2015-01-13T06:40:41,18.41,973,6,58
2015-01-06T18:31:32,17.05,1318,6,70
2015-01-25T21:31:03,23.18,421,6,24
2015-01-14T15:01:44,17.05,1591,6,97
2015-01-30T21:50:35,23.18,558,6,34
2015-01-17T17:10:44,17.05,887,6,54
2015-01-10T08:40:23,23.18,685,6,37
2015-01-27T23:10:34,23.86,382,6,24
2015-01-13T10:01:37,19.09,921,6,62
2015-01-17T21:40:21,22.77,487,6,29
2015-01-31T17:50:42,21.14,781,6,49
2015-01-12T19:01:39,17.73,1023,6,64
2015-01-27T22:20:56,21.82,439,6,29
2015-01-31T12:21:00,19.09,961,6,55
2015-01-14T11:31:17,21.14,716,6,42
2015-01-01T15:01:26,21.82,658,6,37
2015-01-28T10:01:41,20.45,880,6,54
2015-01-14T23:40:16,23.18,329,6,20
2015-01-12T16:51:02,16.36,1445,6,87
2015-01-25T13:10:38,21.82,755,6,39
2015-01-09T00:20:45,23.86,244,6,14
2015-01-01T12:20:55,21.14,636,6,34
2015-01-09T12:01:30,21.14,745,6,43
2015-01-01T08:31:06,22.5,356,6,25
2015-01-27T05:40:29,23.86,588,6,35
2015-01-27T08:31:41,17.73,1452,6,90
2015-01-30T23:20:48,22.5,334,6,18
2015-01-31T09:20:56,22.5,696,6,45
2015-01-06T03:50:20,24.38,86,6,5
2015-01-10T11:01:28,19.77,755,6,47
2015-01-03T11:50:44,19.77,701,6,47
2015-01-24T21:20:55,23.18,564,6,32
2015-01-24T00:01:17,24.55,279,6,18
2015-01-23T07:11:06,17.73,1302,6,75
2015-01-24T10:31:13,19.09,829,6,51
2015-01-11T13:40:25,21.82,680,6,38
2015-01-09T14:01:39,17.73,1383,10,83
2015-01-26T09:11:04,19.77,1899,10,119
2015-01-11T12:31:12,22.5,709,10,44
2015-01-11T20:31:09,19.77,650,10,52
2015-01-30T14:40:39,17.73,1506,10,98
2015-01-10T15:40:33,19.09,881,10,53
2015-01-18T19:01:25,21.14,785,10,60
2015-01-20T06:31:25,19.77,1493,10,113
2015-01-16T05:20:52,22.5,675,10,54
2015-01-08T01:01:12,24.55,416,10,36
2015-01-26T15:10:58,17.73,1334,10,88
2015-01-05T11:01:32,19.77,930,10,63
2015-01-15T00:50:24,23.86,349,10,32
2015-01-23T17:31:34,17.73,1343,10,84
2015-01-03T15:40:30,19.09,930,10,54
2015-01-16T16:21:20,17.73,1736,10,96
2015-01-18T02:20:37,24.14,117,10,15
2015-01-07T10:50:44,20.45,998,10,68
2015-01-16T19:21:09,19.77,1341,10,99
2015-01-06T23:01:23,21.68,729,10,60
2015-01-09T22:40:20,20.45,726,10,67
2015-01-15T05:01:18,23.18,657,10,54
2015-01-17T18:10:41,20.45,1071,10,57
2015-01-07T07:11:00,18.41,1906,10,142
2015-01-08T13:01:32,19.09,1028,10,72
2015-01-24T22:31:05,25.23,694,10,44
2015-01-09T21:10:36,21.14,968,10,77
2015-01-19T01:40:06,23.18,322,10,33
2015-01-21T06:40:39,19.09,1531,10,117
2015-01-13T17:40:51,19.09,1506,10,97
2015-01-20T13:21:07,19.77,1263,10,76
2015-01-07T17:40:50,17.05,1548,10,100
2015-01-26T22:31:06,21.82,789,10,61
2015-01-02T00:50:24,25.91,235,10,24
2015-01-02T08:21:20,18.41,1430,10,88
2015-01-01T08:01:17,25.23,468,10,33
